artist,album,track_n,line,lyric,track_title
Taylor Swift,1989,7,20,"Wish you were right here, right now, it's all good",I Wish You Would
Taylor Swift,1989,7,21,I wish you would,I Wish You Would
Taylor Swift,1989,7,22,I wish we could go back,I Wish You Would
Taylor Swift,1989,7,23,"And remember what we were fighting for, and IWish you knew that",I Wish You Would
Taylor Swift,1989,7,24,"I miss you too much to be mad anymore, and I",I Wish You Would
Taylor Swift,1989,7,25,"Wish you were right here, right now, it's all good",I Wish You Would
Taylor Swift,1989,7,26,I wish you would,I Wish You Would
Taylor Swift,1989,7,27,"I, I, I, I, I, I wish I, wish I",I Wish You Would
Taylor Swift,1989,7,28,"I, I, I, I, I, I wish I, wish I",I Wish You Would
Taylor Swift,1989,7,29,"I, I, I, I, I, I wish I, wish I",I Wish You Would
Taylor Swift,1989,7,30,You always knew how to push my buttons,I Wish You Would
Taylor Swift,1989,7,31,You give me everything and nothing,I Wish You Would
Taylor Swift,1989,7,32,"This mad, mad love makes you come running",I Wish You Would
Taylor Swift,1989,7,33,To stand back where you stood,I Wish You Would
Taylor Swift,1989,7,34,"I wish you would, I wish you would",I Wish You Would
Taylor Swift,1989,7,35,"(I wish you would, I wish you would)",I Wish You Would
Taylor Swift,1989,7,36,"I wish you would, I wish you would",I Wish You Would
Taylor Swift,1989,7,37,"(I wish you would, I wish you would)",I Wish You Would
Taylor Swift,1989,7,38,"(I wish I, wish I)",I Wish You Would
Taylor Swift,1989,7,39,"2AM, here we are",I Wish You Would
Taylor Swift,1989,7,40,"See your face, hear my voice in the dark",I Wish You Would
Taylor Swift,1989,7,41,We're a crooked love in a straight line down,I Wish You Would
Taylor Swift,1989,7,42,Makes you wanna run and hide,I Wish You Would
Taylor Swift,1989,7,43,But it made us turn right back around,I Wish You Would
Taylor Swift,1989,7,44,I wish you would come back,I Wish You Would
Taylor Swift,1989,7,45,"Wish I never hung up the phone like I did, IWish you knew that",I Wish You Would
Taylor Swift,1989,7,46,"I'd never forget you as long as I live, and I",I Wish You Would
Taylor Swift,1989,7,47,"Wish you were right here, right now, it's all good",I Wish You Would
Taylor Swift,1989,7,48,I wish you would,I Wish You Would
Taylor Swift,1989,7,49,I wish you would come back,I Wish You Would
Taylor Swift,1989,7,50,"Wish I never hung up the phone like I did, IWish you knew that",I Wish You Would
Taylor Swift,1989,7,51,"I'd never forget you as long as I live, and I",I Wish You Would
Taylor Swift,1989,7,52,"Wish you were right here, right now, it's all good",I Wish You Would
Taylor Swift,1989,7,53,I wish you would,I Wish You Would
Taylor Swift,1989,7,54,I wish we could go back,I Wish You Would
Taylor Swift,1989,7,55,"And remember what we were fighting for, and IWish you knew that",I Wish You Would
Taylor Swift,1989,7,56,"I miss you too much to be mad anymore, and I",I Wish You Would
Taylor Swift,1989,7,57,"Wish you were right here, right now, it's all good",I Wish You Would
Taylor Swift,1989,7,58,I wish you would,I Wish You Would
Taylor Swift,1989,7,59,"(I, I, I, I, I, I wish I, wish I)",I Wish You Would
Taylor Swift,1989,7,60,You always knew how to push my buttons,I Wish You Would
Taylor Swift,1989,7,61,You give me everything and nothing,I Wish You Would
Taylor Swift,1989,7,62,"This mad, mad love makes you come running",I Wish You Would
Taylor Swift,1989,7,63,To stand back where you stood,I Wish You Would
Taylor Swift,1989,7,64,"I wish you would, I wish you would",I Wish You Would
Taylor Swift,1989,7,65,"(I wish you would, I wish you would)",I Wish You Would
Taylor Swift,1989,7,66,"I wish you would, I wish you would",I Wish You Would
Taylor Swift,1989,7,67,"(I wish you would, I wish you would, I wish you would)",I Wish You Would
Taylor Swift,1989,7,68,"(I, I, I, I, I, I wish I, wish I)",I Wish You Would
Taylor Swift,1989,7,69,"I, I, I, I, I, I wish I, wish I",I Wish You Would
Taylor Swift,1989,7,70,"I, I, I, I, I, I wish I, wish I",I Wish You Would
Taylor Swift,1989,7,71,I wish you would,I Wish You Would
Taylor Swift,1989,8,1,"'Cause baby, now we've got bad blood",Bad Blood
Taylor Swift,1989,8,2,You know it used to be mad love,Bad Blood
Taylor Swift,1989,8,3,So take a look what you've done,Bad Blood
Taylor Swift,1989,8,4,"'Cause baby, now we've got bad blood, hey!Now we've got problems",Bad Blood
Taylor Swift,1989,8,5,And I don't think we can solve 'em,Bad Blood
Taylor Swift,1989,8,6,You made a really deep cut,Bad Blood
Taylor Swift,1989,8,7,"And baby, now we've got bad blood, hey!",Bad Blood
Taylor Swift,1989,8,8,Did you have to do this?,Bad Blood
Taylor Swift,1989,8,9,I was thinking that you could be trusted,Bad Blood
Taylor Swift,1989,8,10,Did you have to ruin what was shiny?,Bad Blood
Taylor Swift,1989,8,11,Now it's all rusted,Bad Blood
Taylor Swift,1989,8,12,Did you have to hit me where I'm weak?,Bad Blood
Taylor Swift,1989,8,13,"Baby, I couldn't breathe",Bad Blood
Taylor Swift,1989,8,14,And rub it in so deep,Bad Blood
Taylor Swift,1989,8,15,Salt in the wound like you're laughing right at me,Bad Blood
Taylor Swift,1989,8,16,"Oh, it's so sad to",Bad Blood
Taylor Swift,1989,8,17,Think about the good times,Bad Blood
Taylor Swift,1989,8,18,You and I,Bad Blood
Taylor Swift,1989,8,19,"'Cause baby, now we've got bad blood",Bad Blood
Taylor Swift,1989,8,20,You know it used to be mad love,Bad Blood
Taylor Swift,1989,8,21,So take a look what you've done,Bad Blood
Taylor Swift,1989,8,22,"'Cause baby, now we've got bad blood, hey!Now we've got problems",Bad Blood
Taylor Swift,1989,8,23,And I don't think we can solve 'em,Bad Blood
Taylor Swift,1989,8,24,You made a really deep cut,Bad Blood
Taylor Swift,1989,8,25,"And baby, now we've got bad blood, hey!",Bad Blood
Taylor Swift,1989,8,26,Did you think we'd be fine?,Bad Blood
Taylor Swift,1989,8,27,Still got scars in my back from your knives,Bad Blood
Taylor Swift,1989,8,28,So don't think it's in the past,Bad Blood
Taylor Swift,1989,8,29,These kinds of wounds they last and they last,Bad Blood
Taylor Swift,1989,8,30,"Now, did you think it all through?",Bad Blood
Taylor Swift,1989,8,31,All these things will catch up to you,Bad Blood
Taylor Swift,1989,8,32,"And time can heal, but this won't",Bad Blood
Taylor Swift,1989,8,33,So if you're coming my way,Bad Blood
Taylor Swift,1989,8,34,Just don't,Bad Blood
Taylor Swift,1989,8,35,"Oh, it's so sad to",Bad Blood
Taylor Swift,1989,8,36,Think about the good times,Bad Blood
Taylor Swift,1989,8,37,You and I,Bad Blood
Taylor Swift,1989,8,38,"'Cause baby, now we've got bad blood",Bad Blood
Taylor Swift,1989,8,39,You know it used to be mad love,Bad Blood
Taylor Swift,1989,8,40,So take a look what you've done,Bad Blood
Taylor Swift,1989,8,41,"'Cause baby, now we've got bad blood, hey!Now we've got problems",Bad Blood
Taylor Swift,1989,8,42,And I don't think we can solve 'em,Bad Blood
Taylor Swift,1989,8,43,You made a really deep cut,Bad Blood
Taylor Swift,1989,8,44,"And baby, now we've got bad blood, hey!",Bad Blood
Taylor Swift,1989,8,45,Band-aids don't fix bullet holes,Bad Blood
Taylor Swift,1989,8,46,You say sorry just for show,Bad Blood
Taylor Swift,1989,8,47,"If you live like that, you live with ghosts",Bad Blood
Taylor Swift,1989,8,48,Band-aids don't fix bullet holes,Bad Blood
Taylor Swift,1989,8,49,You say sorry just for show,Bad Blood
Taylor Swift,1989,8,50,"If you live like that, you live with ghosts",Bad Blood
Taylor Swift,1989,8,51,"If you love like that, blood runs cold!",Bad Blood
Taylor Swift,1989,8,52,"'Cause baby, now we've got bad blood",Bad Blood
Taylor Swift,1989,8,53,You know it used to be mad love,Bad Blood
Taylor Swift,1989,8,54,So take a look what you've done,Bad Blood
Taylor Swift,1989,8,55,"'Cause baby, now we've got bad blood, hey!Now we've got problems",Bad Blood
Taylor Swift,1989,8,56,And I don't think we can solve 'em (Think we can solve 'em),Bad Blood
Taylor Swift,1989,8,57,You made a really deep cut,Bad Blood
Taylor Swift,1989,8,58,"And baby, now we've got bad blood, hey!",Bad Blood
Taylor Swift,1989,8,59,"'Cause baby, now we've got bad blood",Bad Blood
Taylor Swift,1989,8,60,You know it used to be mad love,Bad Blood
Taylor Swift,1989,8,61,So take a look what you've done (Look what you've done),Bad Blood
Taylor Swift,1989,8,62,"'Cause baby, now we've got bad blood, hey!Now we've got problems",Bad Blood
Taylor Swift,1989,8,63,And I don't think we can solve 'em,Bad Blood
Taylor Swift,1989,8,64,You made a really deep cut,Bad Blood
Taylor Swift,1989,8,65,"And baby, now we've got bad blood, hey!",Bad Blood
Taylor Swift,1989,9,1,NA,Wildest Dreams
Taylor Swift,1989,9,2,"He said, ""Let's get out of this town",Wildest Dreams
Taylor Swift,1989,9,3,"Drive out of this city, away from the crowds""",Wildest Dreams
Taylor Swift,1989,9,4,"I thought, ""Heaven can't help me now""",Wildest Dreams
Taylor Swift,1989,9,5,Nothing lasts forever,Wildest Dreams
Taylor Swift,1989,9,6,But this is gonna take me down,Wildest Dreams
Taylor Swift,1989,9,7,He's so tall and handsome as hell,Wildest Dreams
Taylor Swift,1989,9,8,"He's so bad, but he does it so well",Wildest Dreams
Taylor Swift,1989,9,9,I can see the end as it begins,Wildest Dreams
Taylor Swift,1989,9,10,My one condition is,Wildest Dreams
Taylor Swift,1989,9,11,Say you'll remember me,Wildest Dreams
Taylor Swift,1989,9,12,Standing in a nice dress,Wildest Dreams
Taylor Swift,1989,9,13,"Staring at the sunset, babe",Wildest Dreams
Taylor Swift,1989,9,14,Red lips and rosy cheeks,Wildest Dreams
Taylor Swift,1989,9,15,Say you'll see me again,Wildest Dreams
Taylor Swift,1989,9,16,Even if it's just in your,Wildest Dreams
Taylor Swift,1989,9,17,"Wildest dreams, ah-aah, haa",Wildest Dreams
Taylor Swift,1989,9,18,"Wildest dreams, ah-aah, haa",Wildest Dreams
Taylor Swift,1989,9,19,"I said, ""No one has to know what we do""",Wildest Dreams
Taylor Swift,1989,9,20,"His hands are in my hair, his clothes are in my room",Wildest Dreams
Taylor Swift,1989,9,21,And his voice is a familiar sound,Wildest Dreams
Taylor Swift,1989,9,22,Nothing lasts forever,Wildest Dreams
Taylor Swift,1989,9,23,But this is gettin' good now,Wildest Dreams
Taylor Swift,1989,9,24,He's so tall and handsome as hell,Wildest Dreams
Taylor Swift,1989,9,25,"He's so bad, but he does it so well",Wildest Dreams
Taylor Swift,1989,9,26,And when we've had our very last kiss,Wildest Dreams
Taylor Swift,1989,9,27,"My last request, it is",Wildest Dreams
Taylor Swift,1989,9,28,Say you'll remember me,Wildest Dreams
Taylor Swift,1989,9,29,Standing in a nice dress,Wildest Dreams
Taylor Swift,1989,9,30,"Staring at the sunset, babe",Wildest Dreams
Taylor Swift,1989,9,31,Red lips and rosy cheeks,Wildest Dreams
Taylor Swift,1989,9,32,Say you'll see me again,Wildest Dreams
Taylor Swift,1989,9,33,Even if it's just in your,Wildest Dreams
Taylor Swift,1989,9,34,"Wildest dreams, ah-aah, haa (Ah-aah, haa)",Wildest Dreams
Taylor Swift,1989,9,35,"Wildest dreams, ah-aah, haa",Wildest Dreams
Taylor Swift,1989,9,36,"You'll see me in hindsight, tangled up with you all night",Wildest Dreams
Taylor Swift,1989,9,37,Burnin' it down,Wildest Dreams
Taylor Swift,1989,9,38,"Someday when you leave me, I'd bet these memories",Wildest Dreams
Taylor Swift,1989,9,39,Follow you around,Wildest Dreams
Taylor Swift,1989,9,40,"You'll see me in hindsight, tangled up with you all night",Wildest Dreams
Taylor Swift,1989,9,41,Burning (Burning) it (It) down (Down),Wildest Dreams
Taylor Swift,1989,9,42,"Someday when you leave me, I'll bet these memories",Wildest Dreams
Taylor Swift,1989,9,43,Follow (Follow) you (You) around (Around),Wildest Dreams
Taylor Swift,1989,9,44,(Follow you around),Wildest Dreams
Taylor Swift,1989,9,45,Say you'll remember me,Wildest Dreams
Taylor Swift,1989,9,46,Standing in a nice dress,Wildest Dreams
Taylor Swift,1989,9,47,"Staring at the sunset, babe",Wildest Dreams
Taylor Swift,1989,9,48,Red lips and rosy cheeks,Wildest Dreams
Taylor Swift,1989,9,49,Say you'll see me again,Wildest Dreams
Taylor Swift,1989,9,50,Even if it's just pretend,Wildest Dreams
Taylor Swift,1989,9,51,Say you'll remember me,Wildest Dreams
Taylor Swift,1989,9,52,Standing in a nice dress,Wildest Dreams
Taylor Swift,1989,9,53,"Staring at the sunset, babe",Wildest Dreams
Taylor Swift,1989,9,54,Red lips and rosy cheeks,Wildest Dreams
Taylor Swift,1989,9,55,Say you'll see me again,Wildest Dreams
Taylor Swift,1989,9,56,"Even if it's just in your (Pretend, just pretend)",Wildest Dreams
Taylor Swift,1989,9,57,"Wildest dreams, ah-aah, ha (Ah-aah-aah-aah-aah-hafhaa)",Wildest Dreams
Taylor Swift,1989,9,58,"In your wildest dreams, ah-aah, haa",Wildest Dreams
Taylor Swift,1989,9,59,Even if it's just in your,Wildest Dreams
Taylor Swift,1989,9,60,"Wildest dreams, ah-aah, haa",Wildest Dreams
Taylor Swift,1989,9,61,"In your wildest dreams, ah-aah, haa",Wildest Dreams
Taylor Swift,1989,10,1,"Oh, oh, oh",How You Get the Girl
Taylor Swift,1989,10,2,"Oh, oh, oh",How You Get the Girl
Taylor Swift,1989,10,3,"Oh-oh, oh-oh",How You Get the Girl
Taylor Swift,1989,10,4,Stand there like a ghost,How You Get the Girl
Taylor Swift,1989,10,5,"Shaking from the rain, rain",How You Get the Girl
Taylor Swift,1989,10,6,"She'll open up the door and say, ""Are you insane?""",How You Get the Girl
Taylor Swift,1989,10,7,Say it's been a long six months,How You Get the Girl
Taylor Swift,1989,10,8,"And you were too afraid to tell her what you want, want",How You Get the Girl
Taylor Swift,1989,10,9,And that's how it works,How You Get the Girl
Taylor Swift,1989,10,10,That's how you get the girl,How You Get the Girl
Taylor Swift,1989,10,11,"And then, you say",How You Get the Girl
Taylor Swift,1989,10,12,I want you for worse or for better,How You Get the Girl
Taylor Swift,1989,10,13,I would wait forever and ever,How You Get the Girl
Taylor Swift,1989,10,14,"Broke your heart, I'll put it back together",How You Get the Girl
Taylor Swift,1989,10,15,I would wait forever and ever,How You Get the Girl
Taylor Swift,1989,10,16,And that's how it works,How You Get the Girl
Taylor Swift,1989,10,17,"That's how you get the girl, girl (Oh-oh, oh)",How You Get the Girl
Taylor Swift,1989,10,18,And that's how it works,How You Get the Girl
Taylor Swift,1989,10,19,"That's how you get the girl, girl",How You Get the Girl
Taylor Swift,1989,10,20,"Remind her how it used to be, be, yeah-yeah",How You Get the Girl
Taylor Swift,1989,10,21,"With pictures in frames of kisses on cheeks, cheeks",How You Get the Girl
Taylor Swift,1989,10,22,"Tell her how you must have lost your mind, ooh-ooh",How You Get the Girl
Taylor Swift,1989,10,23,When you left her all alone,How You Get the Girl
Taylor Swift,1989,10,24,"And never told her why, why",How You Get the Girl
Taylor Swift,1989,10,25,And that's how it works,How You Get the Girl
Taylor Swift,1989,10,26,That's how you lost the girl,How You Get the Girl
Taylor Swift,1989,10,27,"And now, you say",How You Get the Girl
Taylor Swift,1989,10,28,I want you for worse or for better,How You Get the Girl
Taylor Swift,1989,10,29,I would wait forever and ever (Ever and ever),How You Get the Girl
Taylor Swift,1989,10,30,"Broke your heart, I'll put it back together",How You Get the Girl
Taylor Swift,1989,10,31,I would wait forever and ever,How You Get the Girl
Taylor Swift,1989,10,32,And that's how it works,How You Get the Girl
Taylor Swift,1989,10,33,"That's how you get the girl, girl (Oh-oh, oh-oh)",How You Get the Girl
Taylor Swift,1989,10,34,And that's how it works,How You Get the Girl
Taylor Swift,1989,10,35,"That's how you get the girl, girl",How You Get the Girl
Taylor Swift,1989,10,36,"Yeah, yeah",How You Get the Girl
Taylor Swift,1989,10,37,And you know,How You Get the Girl
Taylor Swift,1989,10,38,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",How You Get the Girl
Taylor Swift,1989,10,39,"That I don't want you to go, oh, oh",How You Get the Girl
Taylor Swift,1989,10,40,Remind me how it used to be,How You Get the Girl
Taylor Swift,1989,10,41,Pictures in frames of kisses on cheeks,How You Get the Girl
Taylor Swift,1989,10,42,"And say you want me, yeah-yeah",How You Get the Girl
Taylor Swift,1989,10,43,And then you say,How You Get the Girl
Taylor Swift,1989,10,44,'Cause I want you for worse or for better (Worse or for better),How You Get the Girl
Taylor Swift,1989,10,45,I would wait forever and ever (Ever and ever),How You Get the Girl
Taylor Swift,1989,10,46,"Broke your heart, I'll put it back together",How You Get the Girl
